Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level,Employee_ID_Custom,resultado_capacitacion_pci,cluster
3141.175444450398,IT,Male,56.16183347293217,Master's Degree,Analyst,2055.8488861424635,11.59074958286017,10.28254850980744,5.059559504688555,1.00750807937599,2.002272413904981,27.210746464961247,11.874404149386972,4.623827083113068,No,Yes,Widowed,1.955968602983164,0.068436206820788,4691,95,0
1813.9451279597636,HR,Male,19.787508109173466,PhD,Intern,950.1327111397524,0.6372122221809089,0.3593611767024434,5.011161329449855,4.853106689359766,0.9966049219784564,2.3771688116152845,-0.3416928088077832,30.12082344264693,Yes,No,Single,0.9867132223720764,-0.0159653240027954,4692,96,1
1262.0016222050567,IT,Male,51.89993227219277,High School,Analyst,2409.106762192406,33.67573199337603,17.018119695419635,3.940439683243839,3.0082627413904275,0.908968917624674,69.94455741563435,-0.2768814377499034,45.81143449756204,No,No,Divorced,3.08988669966774,1.84506875616788,4693,94,0
2229.414264002081,Finance,Female,59.98976615141336,PhD,Manager,8244.411428777397,18.16788108526466,18.41748219546156,2.9251445808048047,3.0679495783790003,5.136269263488116,86.44928936275643,9.116000572446088,19.438835295924573,Yes,No,Divorced,1.8560619552860904,0.0539366193314847,4694,86,2
3901.5865251713462,HR,Prefer not to say,20.777616822843548,High School,Intern,770.9568551168595,-0.5390984673885625,-0.1057266153781821,5.14760093235319,4.06004749500639,2.957888334463278,-0.0961315528174112,0.3171057977679315,26.694909550745344,Yes,Yes,Single,1.1454839987742873,-0.0185576792313203,4695,97,1
4280.23368640153,IT,Female,30.32001348567946,Bachelor's Degree,Executive,2425.6223876522054,13.115503154019605,0.7710636887745137,1.980981902105655,2.058749756365823,3.066093042139094,21.6188262809382,4.148769669956651,12.278609826478618,Yes,Yes,Single,7.812838811887214,0.1140414550453089,4696,94,0
4132.094327005059,Finance,Non-binary,39.00138040171104,Master's Degree,Manager,9075.496562866174,34.54142953644235,16.729324658941703,3.966310491177598,3.797460950896647,2.9518278124843667,77.8664150965232,4.93123757757748,28.204672767729825,Yes,Yes,Widowed,2.0014159306856736,-0.003892728709457,4697,85,2
2473.0421723220866,Marketing,Prefer not to say,36.074224705080574,PhD,Analyst,4418.460432059932,13.201887406270703,-0.0735828194321441,1.9995152993824512,1.998712821486081,1.8816943029309847,89.04641393702775,2.1833031245852155,25.77022214189004,Yes,Yes,Widowed,4.098639842379879,0.9247773532066906,4698,91,0
1374.6138774090118,IT,Male,21.1756798461338,Master's Degree,Intern,1143.3089200121349,-0.713899610226419,-0.0625489226430509,0.95122004735634,3.0325501320241,3.0318605647391386,0.6489873751060256,-0.0387298101767077,20.340116096615745,Yes,No,Single,0.987255992647555,-0.0963629328222782,4699,96,1
2581.0699221689483,Sales,Non-binary,59.07779168710218,Associate's Degree,Team Lead,7784.90386486427,20.18546111687984,4.189921245732345,2.995453610374436,1.0281618405248183,1.9851139225618823,100.57844998280105,6.851325568820139,3.2559300440898107,Yes,No,Married,5.181779154479642,0.0393820035368622,4700,87,2
1390.8858576521277,Sales,Non-binary,38.07030711023965,Master's Degree,Executive,3172.7049953027217,37.84236837740993,17.663941177232196,2.060093448970662,0.8169822153608526,2.0768079923072884,61.88622319008904,12.317082364166202,22.9973642798253,Yes,Yes,Widowed,5.00467560435772,2.039983497458486,4701,93,0
1532.2163507284413,Marketing,Male,54.23192515435475,Associate's Degree,Analyst,4366.507252769007,19.658589018759464,10.711666440997655,3.2420176972389387,4.995521723714307,3.0191805411051926,97.73308165042148,8.763541299442522,4.423896493528484,Yes,Yes,Married,2.021818863458411,1.973716291044432,4702,92,0
3491.999146312485,Marketing,Non-binary,48.92886212343682,Associate's Degree,Manager,11323.588122068752,13.569199980637425,0.7963258216987651,4.043015319651156,5.073443184036922,4.892460346185307,4.478846825835271,10.672910124850524,43.03990791217941,No,Yes,Single,8.749912608115942,2.9663989604261323,4703,77,2
1462.3094881175025,Sales,Male,23.518138379647603,Bachelor's Degree,Intern,924.8133031290112,0.0514985325429802,-0.3412171891685632,2.034830553425817,4.008760091640364,1.9510016361028275,-1.1039531740088833,-0.2228303435641642,5.369939326414727,No,No,Single,0.9141362789870228,-0.1014265327559523,4704,97,1
1046.055363315026,Sales,Male,46.3408323101501,High School,Manager,10385.644485943652,11.675248686609256,8.193619309122345,1.048459032351812,2.8991131913957524,1.9385250790446276,51.1872066359557,3.734868215294327,0.6702494825124425,No,No,Divorced,6.064812125585805,3.0545316031144893,4705,82,2
2246.0599565088773,Finance,Non-binary,23.975633037308317,Bachelor's Degree,Manager,9039.5339800394,3.763030376982204,18.25230214529519,3.9583883340266217,0.9269028545378408,3.970916899775328,73.61078748656676,1.000120580333162,5.588073991671982,No,No,Divorced,8.981096366433576,1.013831146249838,4706,85,2
2974.968722654652,HR,Prefer not to say,36.28329133581169,Bachelor's Degree,Executive,3315.396358021222,10.093722120913236,4.88715677390998,4.137079971367564,3.045818136791786,4.995309853225463,89.82829263065966,0.9042218535610158,34.960353974737345,Yes,No,Single,5.13481238677883,2.016519662592269,4707,92,0
4129.517899113195,Sales,Prefer not to say,22.36099644636312,PhD,Manager,7819.365945689587,0.6876251180656152,3.124128318277621,2.9321025723456837,1.9968045589448171,3.915048159159312,72.94658586523654,-0.2528790002908718,35.32504779942687,No,No,Married,8.925821176860202,1.0791937344092168,4708,86,2
1513.548905836044,IT,Male,50.813466493577934,High School,Team Lead,5764.182991298104,9.458340164331526,14.93936618596737,2.053763159074369,4.97094365443303,1.0615979069486727,72.79894580263802,0.0995352698772183,24.72882709789951,Yes,No,Married,7.012650605780502,-0.0937619225676912,4709,90,2
1960.3998937470549,Finance,Non-binary,22.49054492584524,Associate's Degree,Executive,3165.1894533769228,32.6325143761695,7.73856201721628,4.951428963772811,3.0596389077523507,1.0051085679951233,64.8440193497339,11.923099693513551,8.830976359771038,Yes,No,Divorced,5.058168457187463,1.0083695621465312,4710,93,0
1029.2815648921917,Finance,Prefer not to say,26.07072741096964,Master's Degree,Manager,11147.61634804747,18.62502727601824,1.9933589104661007,1.9543108417849555,1.926301288799652,1.0627118822886366,12.299706978851788,11.717631649663844,9.144200152398298,Yes,No,Married,8.07791399029725,0.0154658805996155,4711,80,2
4018.0148635283895,Sales,Prefer not to say,22.165753554323786,Master's Degree,Executive,2564.3801577033173,25.52049373431701,8.24849420068376,5.062910206716451,4.9584228446840095,5.069325124765524,24.117218679852822,5.772733570389177,46.62487911018642,Yes,No,Divorced,6.173621070804805,0.9932283877629792,4712,94,0
1662.1509289495946,HR,Non-binary,32.334075523727634,High School,Analyst,4007.026079898724,33.84389346259735,10.053029442182092,4.016376344862999,0.9804218427732504,2.962915937820174,37.58944887966729,4.7366742037419245,38.24955947851833,No,Yes,Single,5.979034396844579,1.1289531100107946,4713,92,0
4052.74688825528,Marketing,Male,58.38476498652191,Master's Degree,Manager,9751.543536944722,36.59531090052999,8.87160205213437,5.0989759519624425,3.970069004982144,0.9891703210584536,80.0580594594082,2.5060481317301497,46.86059695945788,No,Yes,Widowed,7.076186850337029,3.0190889911177536,4714,83,2
3080.258682932535,IT,Non-binary,22.24147925907965,Master's Degree,Team Lead,8299.599922440999,21.23390724622807,15.842468752466935,4.01374501675409,2.1441457000374973,4.125384171911884,53.32645495904112,8.2514878779385,1.4672545005852626,No,Yes,Divorced,5.78739707617573,0.8787124935570848,4715,86,2
4070.682844117804,IT,Non-binary,52.446340224238426,Master's Degree,Executive,4882.156306311831,18.063236518452246,10.281602374009577,1.900863902434456,1.0233412587091,2.0585049942452662,83.44393299803333,0.1619282410412209,38.710890873911225,No,Yes,Single,8.903029647716043,1.057339658202365,4716,91,0
2267.360999824786,Finance,Female,49.00810648829702,High School,Analyst,3352.5165121208715,9.37125067349544,12.409499953837454,4.112075995685406,1.0315751869449323,0.9404615569906992,23.856053928032782,13.749205465522362,10.447687594813498,No,No,Widowed,8.963438498711636,1.9986085686180215,4717,93,0
3321.985997329688,IT,Female,26.010057432944805,High School,Analyst,2278.7210713939007,17.901967146875975,1.8782659814877676,3.8944733271747194,4.9621283912057885,1.9174776576340944,79.22610829944915,8.744218380899703,38.15183004719569,Yes,Yes,Married,7.93555515896612,1.9719051999733967,4718,94,0
1671.0722753314003,IT,Female,18.969838699674344,Master's Degree,Intern,1278.3463036461426,-0.6994732300371806,0.3145705850490735,4.856256759033317,0.905155168330842,1.023575997118349,1.738972940105414,-0.0683208096253678,5.596591563867887,No,No,Single,0.949927031138611,-0.0270905422859195,4719,96,1
2434.089360216235,Marketing,Prefer not to say,44.14315889248995,Associate's Degree,Manager,10639.852262573362,36.119216536804615,3.485380370673268,2.099334058177387,4.000516500799162,3.931189169725851,55.48080601942915,3.982064466455516,39.97170164922764,No,No,Divorced,4.669995646467473,2.9779532973098437,4720,81,2
2437.5659781393,Marketing,Prefer not to say,42.99343517400896,High School,Manager,8755.304747728582,34.533337027762684,-0.1874154976627423,3.99594914308305,0.8609726314170816,2.1003583625299704,4.436352645613217,8.830736633490208,11.963881735556642,Yes,No,Single,4.18076132849101,3.013269540390119,4721,86,2
3341.4722957974845,Sales,Prefer not to say,22.19477053409644,Associate's Degree,Intern,987.2084654868962,0.0061028378232515,-0.4195902228956595,3.87669188316551,3.0434265666367253,4.960090954933189,-0.5043177005963267,-0.1940856905716376,20.97534757940764,No,Yes,Single,0.884295069174766,-0.0658220012119055,4722,96,1
3800.299894530364,HR,Female,44.564802344748855,High School,Team Lead,8072.981893865007,30.35239735124252,15.086663469664948,1.9125178088208268,5.083921564759375,1.9952790609866755,31.455619185878923,9.850905686641164,32.778873447251094,Yes,No,Married,1.0682002420817105,0.8800489189746703,4723,87,2
4357.23797677748,Marketing,Non-binary,26.633171095835063,High School,Analyst,2722.895033722214,29.89548018828047,3.685907719749868,0.9435402951399654,0.906835710485188,3.115649893712329,41.35775675059933,1.0736385668438655,36.03912145156878,Yes,Yes,Widowed,3.0307413417503173,0.047728806136385,4724,93,0
4025.9651850988,IT,Prefer not to say,19.184227058422056,Bachelor's Degree,Intern,1502.522827903647,0.0209190518806516,-0.039581165709143,3.0953093578849264,1.9422497920561168,4.987677260725826,0.0662889567017906,0.4437608981910172,25.769985425938213,Yes,No,Single,1.0926973183456634,-0.0375077262761038,4725,95,1
3548.1944596803387,IT,Male,58.120069197217845,Associate's Degree,Team Lead,5420.67053604249,36.92174526606773,8.951590868938858,3.072284399326146,5.078487883702547,0.918882474417951,57.71068074565538,6.093611579403716,42.67933767559444,No,No,Divorced,8.962212850561922,1.058847711176275,4726,90,2
1179.24438775789,HR,Non-binary,40.11353841983215,Master's Degree,Team Lead,10023.958060084007,14.331542799431377,3.129760215633796,1.0403839346747652,3.0032581319163607,1.9714369038548016,20.649968380924214,13.48997413348414,31.31216871545271,No,No,Divorced,2.9463535538204284,2.9327934857935416,4727,82,2
2142.5870637090075,Sales,Female,39.41727692103763,Associate's Degree,Executive,3714.5107072859264,13.232569608779457,19.529440276048057,4.015401228918771,1.0230908159949443,2.002781240141637,87.14558629627017,12.626584484654774,3.5042509897456853,No,Yes,Married,7.726505087473347,-0.0100707225721962,4728,92,0
2483.4202894413074,Sales,Female,19.692391735929096,Master's Degree,Intern,1198.43515303075,-1.0402439485338857,-0.5499885891307105,2.9685900966126564,1.0176332810905655,3.018043486119842,-1.217022294883623,-0.0737666114087639,21.99542570393138,No,Yes,Single,1.1170291360821931,0.0382726252667473,4729,96,1
3911.598676514576,Marketing,Non-binary,19.6400186683433,Bachelor's Degree,Intern,1593.5220935456566,1.0383736695757793,-0.0517650001084044,1.970273009881886,5.000214753481306,4.057857209227008,0.8914477228232381,0.5408408784773537,23.96041846261229,No,Yes,Single,0.9484933059300606,-0.0518589356808224,4730,95,1
1946.908884682259,Finance,Female,38.98286414941952,Associate's Degree,Executive,2604.4587612836385,16.960344995205094,17.565916344687714,3.069367882233664,3.043121542225637,1.9621611004905628,33.31681853091628,11.965306754503263,43.82902740431498,No,No,Widowed,3.0942408605189007,1.1210923411003868,4731,94,0
1797.2373522328107,Sales,Prefer not to say,40.98079209410705,Master's Degree,Analyst,3269.445294953558,13.60858216775183,16.161988361702093,5.035110049508377,3.883065099027816,5.059672909238195,14.777406245985528,13.638795050039798,3.773666459510249,No,No,Married,9.189744373372344,1.167783949854641,4732,93,0
2895.656591897378,Sales,Non-binary,19.93898011692809,Associate's Degree,Intern,1262.462999804443,-0.0733011267310038,-0.0879155489418785,3.155579035565811,1.9959226591072687,2.9013905650587817,2.263100389619151,0.0558433757003377,23.378647866694624,No,No,Single,1.1177798383133908,-0.0632856661296788,4733,96,1
4242.887336180238,Finance,Prefer not to say,25.91970050189004,Master's Degree,Manager,11857.016066643351,37.68144923091651,2.902097228964301,5.003689255282445,2.098363652527547,2.011476410527567,89.64283402203222,14.19473261887398,24.02943811869268,No,No,Divorced,2.005620912497521,2.9871927964085683,4734,74,2
1077.1979953535026,Sales,Non-binary,50.26065244171512,PhD,Manager,10659.923678645311,1.7714586201125369,5.686923434576128,3.9933444794693655,2.098188655507845,5.130897010338916,77.89210443096101,9.340226642163364,22.78025325916165,No,Yes,Divorced,4.126957463932572,1.9618037969644957,4735,80,2
2507.3138231240364,IT,Non-binary,59.43276587501253,Master's Degree,Manager,9441.882941438593,10.334534341684268,4.341390698597043,1.0244460985251784,4.136725725830052,2.0065591715686977,46.32435082976752,1.2687215825920428,31.108104917780015,No,No,Widowed,7.131425868530863,0.0606046915172967,4736,84,2
1881.9634013879927,IT,Female,32.41913590985132,PhD,Executive,2791.1779504023784,-0.3680600104050989,18.362932580106577,4.922795286438861,0.8727318066509958,2.10929559858049,49.15345801355255,10.754064023251864,44.3050755880293,No,Yes,Widowed,5.059173503565246,0.9956450841826568,4737,93,0
1758.7434027476352,IT,Non-binary,45.138032769332725,High School,Executive,3292.782251170076,10.219561767050122,4.75873024805009,5.030223879763455,1.1624261294591225,3.996825108086571,60.994270105122375,0.1555255364367791,30.71538276376618,Yes,No,Single,8.04698988502764,2.0588661469369884,4738,93,0
4023.45177572954,IT,Prefer not to say,22.73792769952983,Associate's Degree,Executive,4167.463557851464,4.088659593587809,14.912103478273648,2.9728045724149053,3.108675526388489,1.9841931357770173,-2.188386180724553,6.8974119900517135,0.5444917266305332,No,Yes,Married,6.895160090624154,0.9987403960584408,4739,92,0
2475.776804579657,Finance,Female,33.95780240893854,Associate's Degree,Analyst,4703.466459617885,30.68126459361275,16.64261335785393,4.042636496162419,3.90260604661544,0.9312298731879588,82.09698105986529,9.879326793103957,38.37746353520095,No,Yes,Widowed,7.941863183775162,1.0306751736039428,4740,91,0
3458.096533145876,IT,Female,35.46943155097682,Bachelor's Degree,Executive,3950.099960180833,29.21397027200676,0.7759451824905187,0.910485921636752,1.9407114810516632,2.0266862164020933,-2.0846132591626936,2.203666545404797,33.24360171425734,Yes,No,Divorced,8.945320409760994,1.1063048739814727,4741,92,0
3309.0918712258363,Sales,Non-binary,44.84044252562417,Bachelor's Degree,Manager,12079.847371587684,24.847261409629343,5.006554434833425,3.922178011441351,4.890846902517766,1.819265982127767,33.52836393588183,1.5427933022642049,27.25312317344824,Yes,No,Single,5.868690657826623,0.0441954893096836,4742,72,2
3746.194099146523,HR,Non-binary,54.46273519334983,PhD,Executive,2108.1440943440352,25.39175643183768,6.718882261125444,4.971550075836608,4.796763880793517,1.0024886502798889,79.52866409816646,9.165996317287863,41.3187269450361,No,No,Single,9.30169489689071,-0.0249264171954275,4743,94,0
4132.465585334562,Marketing,Prefer not to say,22.414617714540388,Associate's Degree,Executive,4218.611811223631,30.89782821964814,17.16798889583433,4.064190436257515,4.935416360776233,1.952529777538757,8.186282616389434,-0.4969537794275859,44.144583653474896,No,Yes,Married,5.747347491261732,2.923586164595293,4744,92,0
3563.907803224481,HR,Prefer not to say,58.72908018481575,Master's Degree,Team Lead,5965.287182254507,1.9768738467758349,7.974486161765183,3.870528139575904,5.011092570848855,0.8762528605506247,28.04708018115068,1.862318272936352,7.141589035201555,Yes,No,Single,3.151450052246056,0.9698413036279088,4745,90,2
2271.793480517332,Marketing,Non-binary,32.95839781895838,Master's Degree,Executive,2560.1501724517784,23.97189559354382,7.632702581479431,3.957177372963348,1.92106212717279,5.080739652639314,97.0606317916692,10.156317749819364,8.672457919978264,No,No,Single,2.012164157037197,2.97024231234207,4746,94,0
4332.962244717214,HR,Prefer not to say,22.171358452520767,Master's Degree,Team Lead,7529.630549318243,32.48837831845655,9.84224711884194,4.960039085887397,2.00983379819006,4.985821087344566,46.15002464224431,12.103743756753344,40.07485750069315,No,No,Married,3.118722320992884,3.0643089887033743,4747,87,2
2459.6526984212564,IT,Prefer not to say,58.43480724728479,Bachelor's Degree,Team Lead,6895.073249235687,32.35045021489543,10.43989886225758,1.0547487148269503,2.0954017985925004,4.985909207243762,51.8330353444006,9.956162801354033,48.25512402842248,Yes,No,Married,6.900286259615352,0.954025869791256,4748,88,2
1839.9895748319784,Finance,Male,19.500886646845103,PhD,Intern,1517.515526785464,0.6796921477715774,-0.0353850612841338,0.9950827375753966,4.889890612012398,1.0856835570414245,-0.2836224242998976,-0.2590608515178427,45.00780919612102,No,Yes,Single,0.928865161223252,-0.01768810959248,4749,95,1
1443.2155685163375,IT,Prefer not to say,25.61390820682403,Master's Degree,Executive,3635.6785295788977,28.64139305716701,15.56312186297214,1.065473883760977,3.0278326326364016,2.118779626080649,32.13435558468763,2.1455369320087296,13.328226260223564,No,No,Married,3.0852927480231145,0.9317176270927268,4750,93,0
2768.6214371166207,Sales,Prefer not to say,21.67481523451395,PhD,Manager,9043.676467513453,34.66125040960678,10.974131456264908,1.9919809833991649,0.9982983280262308,1.0890337722048633,39.78121083813627,5.139650775003266,22.602858651140743,Yes,Yes,Married,4.093955113417527,3.078067102759686,4751,85,2
1970.2299626629808,Marketing,Prefer not to say,44.4901525291523,Master's Degree,Manager,7630.354268395816,9.99814128613992,19.054167535949603,2.025287222598425,1.0219886617648908,3.934172398657212,80.71368753272277,10.354229481630943,6.202834753131088,No,No,Married,4.9801280153850485,2.030029042599784,4752,87,2
4400.608140513115,Finance,Male,29.845647628413992,Associate's Degree,Executive,3458.352303570972,14.505330399656216,10.74444725422226,1.0286605460188325,0.9900575514724576,2.033577198319289,29.34701317603648,1.7001695912134147,32.11354289793021,Yes,Yes,Single,2.0624843908281822,0.9857915357789052,4753,92,0
3279.845785343549,IT,Female,48.09763524631121,Master's Degree,Analyst,3383.300583103437,31.93600512217559,8.278847857102933,1.0651749801310095,0.961300426128159,0.9489658627206636,28.642295246757467,12.92357561639093,25.3658911919454,No,Yes,Single,7.188179414215647,-0.0867073633585831,4754,93,0
2111.7781038519697,Marketing,Male,22.50725655842733,Master's Degree,Intern,1161.93240083378,-0.0273486234014295,0.4162001785704805,1.9442035228651096,2.833337687298039,1.9252205679213692,-2.366118932341605,0.1103413547307155,34.482635075040925,No,No,Single,0.8541197623307438,0.1377743914675677,4755,96,1
3629.2808662901207,IT,Prefer not to say,49.98199778783781,Bachelor's Degree,Executive,2993.537981785089,15.821029256650986,12.68767787705418,1.1181852296674708,3.959876781624547,2.1337271388508907,35.57448899564047,13.11238959823154,25.660809639028628,Yes,No,Married,9.274000097547525,1.966097173311769,4756,93,0
2646.873226509432,Sales,Non-binary,31.59162026061913,High School,Executive,4600.355834424455,39.166941729812535,4.54070703773818,3.992281383932743,5.020734238258078,2.8868531510733915,78.549008856613,4.259971369316919,19.49875018949358,No,Yes,Single,5.9469553709274345,1.0646768432926077,4757,91,0
2076.307898121042,HR,Prefer not to say,59.38113510633359,High School,Team Lead,5418.836262748316,4.0714081872863,9.913058074320151,2.20743995738779,5.000177574076596,3.937997269267685,6.180584127867327,12.074737588561725,44.55847666308328,Yes,No,Widowed,5.939775306149806,2.963050944898311,4758,90,2
1492.286364338255,Finance,Male,21.278036213671506,High School,Intern,1312.8319582370311,0.2642108678531993,0.1857473566619946,0.9741419307943636,4.076018989110616,1.8893842894549533,-1.6920964110765044,-0.1107436802115313,43.84312378423803,Yes,Yes,Single,1.0045852063175718,0.0460577713750322,4759,95,1
3051.84909749895,Sales,Female,59.72586713812932,PhD,Manager,9305.047956257946,6.459603713315435,10.169184135724636,3.967377238127891,3.10106354374791,0.9896956557442346,56.33019706844055,6.82973945845125,32.147417735084275,Yes,Yes,Widowed,0.9548362204137144,-0.1180424502046547,4760,84,2
2066.021184200379,HR,Non-binary,33.17294564741356,PhD,Manager,7401.159706549186,17.988055323134294,9.044523040341431,3.9759798608329175,1.0302357934143482,5.11261039811222,21.54604450348355,7.20527719718217,33.71948101871328,No,Yes,Widowed,3.781924380458329,1.0983069497711395,4761,87,2
3181.205085505487,IT,Prefer not to say,57.63884239058704,PhD,Executive,4881.985964908213,1.742959982018388,4.166935774921304,3.1694611077951635,4.1589840336950505,0.9855939054621272,27.97645859507601,6.902504121433544,5.646306443622726,Yes,No,Married,2.0678360640196485,0.0239723141345506,4762,91,0
2013.69163299102,IT,Female,37.10480627728809,Bachelor's Degree,Executive,3414.0504031262712,13.083988736382722,2.150221204191266,4.054175188663085,4.9924733340293,2.9205307394256605,9.652136680310615,5.258525946914509,43.26505603088327,No,No,Single,6.141224129539878,2.920294384973894,4763,92,0
2812.960336634132,Sales,Female,51.10845013275615,Associate's Degree,Analyst,2245.931000659088,35.631265402712565,2.062778028873889,4.046581009403038,3.989262375962126,0.942935403633932,44.524739736358605,10.03203737484026,23.10245680012031,Yes,No,Married,4.9056460826272295,2.013377443252995,4764,94,0
1134.733038027544,Finance,Non-binary,47.38882146249544,Associate's Degree,Analyst,4527.506569920188,12.179744231486511,12.30080714856189,4.98761221569502,0.958830538241884,2.0300009776395807,28.81292280757932,6.700508080733044,10.551008229120152,Yes,No,Married,2.927213839889849,2.959723374148957,4765,91,0
1496.626607898695,IT,Prefer not to say,35.32704046894616,PhD,Team Lead,8097.510280385407,24.46370701095904,10.867273804627498,2.119182584702607,0.9917840002288616,0.8723307434483918,79.92735886788351,6.801688021102186,38.35464647744105,No,Yes,Married,5.9080468933174615,3.006515724845617,4766,86,2
2266.2645063843765,IT,Female,20.170669953364047,Master's Degree,Intern,1004.8201994135384,0.6102123306379754,-0.5337717289208326,4.045175253709759,1.09063546957432,3.8838053055466895,-0.3324334789226003,0.2155789336483796,18.42804014443377,No,Yes,Single,1.1371601947602024,0.0013868529226071,4767,96,1
3208.779450290086,HR,Male,19.179213174631496,Associate's Degree,Intern,1323.5301646010075,0.0474194551976853,-0.0952334426260187,0.9722173492034928,3.0080787666796844,2.9133612709626098,0.1202220089068142,0.4047200667795922,43.15448562303508,Yes,No,Single,0.934675864131915,-0.0172365869063756,4768,95,1
1142.217336264801,IT,Non-binary,46.12362126341499,PhD,Executive,4483.89124165209,23.51062983343917,6.138243742488807,1.163584292866617,1.9349230763308911,2.975345138323481,49.32804679464613,2.84951615331119,33.267693421589726,No,Yes,Divorced,0.7529751978684659,0.9638012465640976,4769,91,0
3163.246967847412,IT,Prefer not to say,46.01827180217772,Master's Degree,Team Lead,9901.598170185309,1.5702738107590533,14.238478206636,5.055140936116934,2.88493734929111,0.9881600410616478,93.76229196073837,11.90885375679372,37.49182166875747,No,Yes,Divorced,3.8186336703852266,2.9763016486394185,4770,82,2
2015.3081600644505,Finance,Female,53.32691168868796,High School,Team Lead,6154.727747129449,16.7362136349465,13.60352255403518,3.0113380482425893,4.076826840732918,5.013995829192092,93.94493752542976,11.215679300191615,26.89289300343032,Yes,Yes,Divorced,4.899736979459618,2.93342534233341,4771,89,2
1995.4839850774988,IT,Non-binary,43.89688997948217,PhD,Team Lead,8711.143715955443,17.938124214905862,1.898248749730978,4.099294127909019,2.9780884068129767,0.8971927512200686,10.163557594525244,8.773259828379858,22.890284669021614,Yes,No,Divorced,7.065510310357849,2.967601187299024,4772,85,2
2612.650700606131,IT,Non-binary,35.098694184751864,High School,Team Lead,9018.1664164777,32.94257667000116,8.450859418228628,1.0989737014141892,5.112664149009379,0.9768019012906506,77.37094512249432,12.144058968636774,39.48905784399248,No,Yes,Widowed,7.0210489257722415,-0.0024766290486277,4773,85,2
3890.9421332760503,Sales,Female,23.63657092838721,PhD,Team Lead,9210.400019334496,27.226446148575143,12.384973933098593,3.021654444680236,5.126912929159152,3.022626244443595,99.6402412186741,2.2926145158462083,37.92616283235978,Yes,No,Widowed,6.8507115931616935,2.0597495228726435,4774,84,2
1145.3259206893931,Marketing,Prefer not to say,43.63201978572979,Bachelor's Degree,Executive,2428.6738262071367,37.31548348607868,4.525005750632866,3.9835807529986647,1.9702214476135005,1.1364574065608124,74.54735747157028,6.020431322530736,6.227651723862346,Yes,Yes,Single,2.129081564591898,1.0299245818803862,4775,94,0
2533.440149748456,Marketing,Male,54.85449049834068,PhD,Team Lead,10191.041282168417,29.413310871736638,15.547689526387549,1.0459984046558022,3.0715115388634207,1.9873061371296037,67.57830482114399,-0.3702857370332039,44.58109760944738,Yes,No,Single,6.927089372519896,2.9762555058290414,4776,82,2
4286.154634353709,IT,Male,35.7978601431713,High School,Executive,2450.8792866310705,32.93218697955616,5.135126587896265,3.9681989235638473,2.024462187530996,4.068070223294948,75.53507392309557,9.843544828206673,20.30867725119531,No,No,Married,5.940027614963976,2.921030125437297,4777,94,0
2513.8564022442265,HR,Female,39.62726244219673,Bachelor's Degree,Manager,9233.785652591978,36.57501545290396,5.010625618454926,5.020728979491992,2.9779313839082864,1.898247583348696,39.85059760370866,8.924958167331477,17.527896260463493,No,Yes,Single,4.028038750897299,2.9172941300305784,4778,85,2
3325.9691988924046,HR,Non-binary,20.537207190908543,Master's Degree,Intern,931.51107893595,0.780578198564385,-0.2741159564970603,2.0585681634495976,4.0005421220129325,5.064234101131118,2.347555896380567,0.2250904717359617,6.911751981351374,No,No,Single,0.8330287549736092,-0.0433620856809502,4779,97,1
2623.572716799252,Marketing,Prefer not to say,23.31879927480968,High School,Team Lead,7730.291085605271,14.809512575631128,16.71675467251367,2.005571294308119,5.055023566508618,1.9419421743644356,38.55798278846545,6.638051361764833,14.525580632787038,Yes,Yes,Widowed,8.94772653586829,1.9955985506187448,4780,87,2
3997.5431250974298,HR,Non-binary,58.895172798120406,PhD,Executive,3486.046197784085,13.776680775559973,15.031233193051072,3.9874428989179567,3.9527590986907577,2.0703877492817617,75.0252645197189,9.176136011250833,25.87035797467265,No,No,Divorced,5.951723876665535,3.041146358847309,4781,93,0
4265.325065072907,Sales,Non-binary,59.37066265530679,Bachelor's Degree,Manager,7666.506103430577,6.73587468357495,3.003948476803142,5.028648497609471,4.905961611542153,5.015864883846897,17.535108833476887,9.146156898524191,12.17541489843025,Yes,Yes,Married,1.1672243945819467,2.06508890175794,4782,87,2
1155.5137612758824,Finance,Prefer not to say,38.345864783485126,Master's Degree,Executive,3643.222794825793,14.501429215359437,14.28808540268884,5.0270396074845785,5.037055853722481,3.852056455259083,75.52206124778382,9.866950383851751,17.816721292502162,No,Yes,Married,7.876068927888453,2.0474430698898773,4783,92,0
1570.6598254366445,Marketing,Prefer not to say,59.03626328788235,PhD,Team Lead,7678.727536132848,36.40112933773321,15.818949271355004,3.9547578262590446,2.079336469817556,1.8932383928265577,41.43834105346864,4.213709053709583,4.499397490549592,No,Yes,Divorced,0.917075041396318,-0.0053075838533071,4784,88,2
1321.265488550078,HR,Prefer not to say,57.54869036058366,Bachelor's Degree,Manager,11027.211366254192,6.717537083888868,7.392823589454034,5.025386286917386,0.9700960685694832,3.947655531462441,10.012203729621485,5.674847502050202,1.587617824169325,No,No,Widowed,7.985344155438056,0.014114193427879,4785,80,2
